385172.00,6457020.00,1.000000
393509.00,6455593.00,2.000000
391215.00,6463014.00,3.000000
396239.00,6455988.00,4.000000
391725.00,6457130.00,5.000000
389983.00,6459538.00,6.000000
387504.00,6458161.00,7.000000
394660.00,6464027.00,8.000000
397308.00,6464439.00,9.000000
396801.00,6465716.00,10.000000
399802.00,6467786.00,11.000000
401768.00,6468783.00,12.000000
401585.00,6470349.00,13.000000
401589.00,6472648.00,14.000000
406263.00,6474166.00,15.000000
407640.00,6486742.00,16.000000
