ISOTime,Wx,Wy,Atemp,Rel_Hum,Sol_Rad,LW_Net,Clouds
03/10/2017 11:00:00,0.2621,-1.4713,23.5600,57.0400,755.9444,-3.5038,0.0365
03/10/2017 12:00:00,1.1730,-1.5123,23.3700,56.1800,720.0000,-3.5460,0.0365
03/10/2017 13:00:00,0.5655,-2.3553,23.8400,54.6300,829.7222,-3.5663,0.0365
03/10/2017 14:00:00,2.0852,0.3116,24.2200,55.6200,821.7778,-3.5046,0.0365
03/10/2017 15:00:00,2.1199,-0.4739,23.8500,59.5000,710.9722,-3.4000,0.0365
03/10/2017 16:00:00,2.2741,0.2833,23.5900,60.0400,538.1111,-3.4021,0.0365
03/10/2017 17:00:00,1.4153,-1.5664,23.0000,63.9900,350.4167,-24.1605,0.2655
03/10/2017 18:00:00,0.3415,-1.6937,21.8100,70.7000,86.0278,-78.2590,0.8875
03/10/2017 19:00:00,-0.1334,-0.7126,20.5000,77.2000,2.6667,-77.5947,0.8988
03/10/2017 20:00:00,0.5869,-0.2662,20.4100,80.3300,0.0000,-75.8660,0.8988
03/10/2017 21:00:00,0.2392,-0.2996,19.9700,84.3500,0.0000,-74.4004,0.8988
03/10/2017 22:00:00,0.4072,0.4923,19.5400,84.3800,0.0000,-75.2584,0.8988
03/10/2017 23:00:00,0.2314,0.1210,18.6800,88.0400,0.0000,-74.9608,0.8988
04/10/2017 00:00:00,0.0843,-0.0178,17.5000,90.3400,0.0000,-76.0318,0.8988
04/10/2017 01:00:00,-0.0107,-0.0226,16.5600,92.1200,0.0556,-76.8680,0.8988
04/10/2017 02:00:00,0.0385,-0.0510,17.7000,91.2500,0.1111,-75.2021,0.8988
04/10/2017 03:00:00,-0.0241,-0.0531,17.4300,90.9800,0.0556,-75.8440,0.8988
04/10/2017 04:00:00,-0.2060,-0.6340,17.5000,92.1800,0.0000,-75.1202,0.8988
04/10/2017 05:00:00,-0.2495,-0.6302,17.2500,92.7000,0.0000,-75.3363,0.8988
04/10/2017 06:00:00,-0.4234,-0.8998,16.6000,93.9000,1.0278,-75.9584,0.8988
04/10/2017 07:00:00,-0.3240,-1.1526,16.3300,95.0100,47.9167,-75.9284,0.8988
04/10/2017 08:00:00,-0.1929,-1.2603,16.7700,94.8200,127.3333,-75.2158,0.8988
04/10/2017 09:00:00,-0.0060,-1.7305,18.7800,87.4400,271.3056,-42.4796,0.5085
04/10/2017 10:00:00,0.7620,-1.6644,20.9100,77.9000,511.8611,-11.1009,0.1307
04/10/2017 11:00:00,1.7947,-1.3524,22.5000,64.9100,702.9167,-3.3329,0.0365
04/10/2017 12:00:00,2.2275,-0.2972,23.0700,61.5800,768.5556,-3.3920,0.0365
04/10/2017 13:00:00,0.4872,-2.4606,23.0300,60.2700,875.1944,-3.4366,0.0365
04/10/2017 14:00:00,1.6021,-1.7002,23.1200,58.1900,737.6111,-3.4971,0.0365
04/10/2017 15:00:00,2.2087,-0.7262,22.0500,62.5700,410.1389,-17.1680,0.1824
04/10/2017 16:00:00,2.1643,0.1021,21.1900,66.3700,252.8611,-40.1581,0.4329
04/10/2017 17:00:00,1.1560,-1.7532,20.7300,66.7900,172.0278,-56.4241,0.6046
04/10/2017 18:00:00,1.9694,-0.4947,20.3700,65.9600,102.3056,-77.3162,0.8172
04/10/2017 19:00:00,1.6828,-0.3393,19.7900,66.6200,0.8611,-85.5255,0.8988
04/10/2017 20:00:00,0.4954,-1.3686,19.2700,72.3200,0.0000,-82.7995,0.8988
04/10/2017 21:00:00,0.4719,-1.0700,18.9900,76.6900,0.0000,-80.6858,0.8988
04/10/2017 22:00:00,0.8500,-0.7285,18.7000,77.8200,0.0000,-80.5388,0.8988
04/10/2017 23:00:00,0.6327,-0.7382,18.5500,77.1300,0.0000,-81.1862,0.8988
05/10/2017 00:00:00,0.8570,-0.5418,18.4300,78.4300,0.0000,-80.6577,0.8988
05/10/2017 01:00:00,0.6992,-1.1190,18.6100,76.7300,0.0000,-81.3124,0.8988
05/10/2017 02:00:00,0.7654,-0.7188,17.5700,83.7500,0.3889,-79.2599,0.8988
05/10/2017 03:00:00,1.4611,0.0127,17.3900,86.9900,0.6111,-77.9119,0.8988
05/10/2017 04:00:00,1.5295,0.0561,16.6300,92.4900,0.0000,-76.5689,0.8988
05/10/2017 05:00:00,1.5534,0.5562,16.4400,90.5300,0.0000,-77.8298,0.8988
05/10/2017 06:00:00,1.2198,0.9428,16.3100,86.3800,0.6944,-80.0339,0.8988
05/10/2017 07:00:00,2.2852,0.1718,16.6800,81.4700,39.5556,-81.8814,0.8988
05/10/2017 08:00:00,2.3886,1.6051,17.4600,72.4600,161.9444,-85.5107,0.8988
05/10/2017 09:00:00,3.0078,1.0592,18.5500,61.2000,406.6389,-50.5807,0.5009
05/10/2017 10:00:00,3.4502,0.1325,19.2600,52.7800,709.1667,-13.5941,0.1278
05/10/2017 11:00:00,3.3579,1.2023,19.7100,51.1100,836.6111,-3.9137,0.0365
05/10/2017 12:00:00,3.1584,1.8015,19.7700,49.7600,921.0000,-3.9520,0.0365
05/10/2017 13:00:00,3.3053,1.9470,18.5100,62.6400,895.1389,-3.6524,0.0365
05/10/2017 14:00:00,3.7549,1.4263,17.6800,61.3900,520.8611,-4.4564,0.0437
05/10/2017 15:00:00,3.3452,1.6388,18.3100,53.6300,674.8056,-3.9010,0.0365
05/10/2017 16:00:00,3.1235,1.3002,17.2400,55.4900,284.3889,-40.4859,0.3796
05/10/2017 17:00:00,2.7985,1.5576,17.2200,48.3900,336.6944,-32.9022,0.2941
05/10/2017 18:00:00,3.0312,1.2618,16.2800,43.6000,121.8333,-87.0053,0.7491
05/10/2017 19:00:00,1.8854,1.1919,15.2200,45.5800,2.5278,-103.5971,0.8988
05/10/2017 20:00:00,1.6812,0.7983,15.0100,45.2300,0.0000,-103.9171,0.8988
05/10/2017 21:00:00,1.0133,0.6835,14.3800,51.9100,0.0000,-100.1926,0.8988
05/10/2017 22:00:00,0.2161,0.7587,13.1100,56.9900,0.0000,-98.1555,0.8988
05/10/2017 23:00:00,-0.2666,0.7247,12.1700,66.1100,0.0000,-94.3155,0.8988
06/10/2017 00:00:00,-0.8974,0.8339,12.3900,62.1000,0.0000,-96.0505,0.8988
06/10/2017 01:00:00,-0.6134,0.6812,11.8900,64.2100,0.0000,-95.3791,0.8988
06/10/2017 02:00:00,-0.7194,0.4981,10.9400,65.6000,0.0000,-95.3381,0.8988
06/10/2017 03:00:00,-0.4509,0.9759,10.2400,65.1400,0.0000,-95.9196,0.8988
06/10/2017 04:00:00,-0.5812,0.2847,9.6200,66.0300,0.0000,-95.8564,0.8988
06/10/2017 05:00:00,-0.3555,0.0899,8.2000,73.3400,0.0000,-93.7346,0.8988
06/10/2017 06:00:00,-0.1758,0.1011,7.6400,75.7900,1.5833,-93.1399,0.8988
06/10/2017 07:00:00,-0.1029,0.0550,8.7700,75.3400,105.7222,-92.7035,0.8988
06/10/2017 08:00:00,-1.4764,0.0645,11.8800,59.3700,315.1944,-97.6596,0.8988
06/10/2017 09:00:00,-3.1679,0.6043,13.7000,47.6300,593.4722,-56.5592,0.4935
06/10/2017 10:00:00,-3.2912,0.4099,15.0600,41.1900,801.6667,-14.8156,0.1250
06/10/2017 11:00:00,-1.7801,1.5972,16.6100,36.4800,945.1111,-4.4454,0.0365
06/10/2017 12:00:00,-2.5763,-0.1485,17.6200,33.2700,1025.6111,-4.5384,0.0365
06/10/2017 13:00:00,-2.3308,0.3942,18.7600,31.4600,1023.7222,-4.5900,0.0365
06/10/2017 14:00:00,-1.7189,1.3190,20.0500,28.5800,954.5833,-4.6880,0.0365
06/10/2017 15:00:00,-2.1104,0.9352,20.8700,26.6800,804.4722,-4.7607,0.0365
06/10/2017 16:00:00,-1.4934,1.4882,21.4100,24.9400,615.5556,-4.8351,0.0365
06/10/2017 17:00:00,-2.3575,0.5313,21.4600,23.6400,378.5278,-31.5322,0.2351
06/10/2017 18:00:00,-1.9497,0.5261,20.7700,22.1400,132.5556,-97.7078,0.7177
06/10/2017 19:00:00,-1.2238,0.3579,19.0400,26.3100,2.6667,-117.8553,0.8988
06/10/2017 20:00:00,-0.4732,0.3168,17.2500,31.4600,0.0000,-113.3142,0.8988
06/10/2017 21:00:00,-0.1778,0.1379,15.3700,38.7400,0.0000,-108.1207,0.8988
06/10/2017 22:00:00,-0.0294,0.2091,13.9800,44.9400,0.0000,-104.5075,0.8988
06/10/2017 23:00:00,-0.7253,0.5041,14.3900,42.7500,0.0000,-105.7343,0.8988
07/10/2017 00:00:00,-0.8576,0.4754,15.0300,38.8400,0.0000,-108.1410,0.8988
07/10/2017 01:00:00,-2.0772,-0.0508,15.8200,36.5600,0.0000,-109.5715,0.8988
07/10/2017 02:00:00,-1.5775,-0.4643,15.9500,35.4300,0.0000,-110.3842,0.8988
07/10/2017 03:00:00,-1.3651,-0.3889,15.0200,37.6700,0.0000,-108.9557,0.8988
07/10/2017 04:00:00,-2.2685,-0.4698,14.4300,39.0500,0.0000,-108.1379,0.8988
07/10/2017 05:00:00,-1.8000,-0.1733,13.6500,41.5000,0.0000,-106.7258,0.8988
07/10/2017 06:00:00,-0.9453,-0.7072,12.7100,44.4000,1.4444,-105.2001,0.8988
07/10/2017 07:00:00,-1.1076,-0.7959,13.3600,43.2900,117.7222,-105.6962,0.8988
07/10/2017 08:00:00,-2.1674,0.2125,15.2400,38.4600,345.2778,-108.3513,0.8988
07/10/2017 09:00:00,-2.3046,-0.3280,17.8500,33.1700,624.2778,-60.4624,0.4864
07/10/2017 10:00:00,-2.5006,-0.2584,20.6700,27.8600,788.3611,-15.7792,0.1223
07/10/2017 11:00:00,-2.3398,-0.5704,22.8600,24.7200,951.5278,-4.8314,0.0365
07/10/2017 12:00:00,-2.3519,-0.1315,24.5800,21.2200,1024.1944,-5.0022,0.0365
07/10/2017 13:00:00,-1.9329,0.4320,25.5300,19.3400,838.8611,-5.1090,0.0365
07/10/2017 14:00:00,-1.8409,0.2916,26.5900,17.1800,768.1389,-5.2481,0.0365
07/10/2017 15:00:00,-0.4731,-1.8975,27.3900,15.6000,833.0278,-5.3625,0.0365
07/10/2017 16:00:00,-1.3234,0.2668,27.6500,14.8800,580.4444,-5.4188,0.0365
07/10/2017 17:00:00,-0.9988,0.1743,27.4200,14.2500,324.5278,-47.9739,0.3203
07/10/2017 18:00:00,0.6884,0.0264,25.2600,21.6300,102.6944,-112.1780,0.8241
07/10/2017 19:00:00,0.3372,0.2587,21.7700,30.9900,1.9444,-112.2444,0.8988
07/10/2017 20:00:00,-0.7150,0.8829,21.1900,30.9900,0.0000,-112.5291,0.8988
07/10/2017 21:00:00,-0.5381,0.6436,20.6600,32.2900,0.0000,-111.4799,0.8988
07/10/2017 22:00:00,-0.6361,0.8597,20.3600,31.5400,0.0000,-112.3461,0.8988
07/10/2017 23:00:00,-0.1168,0.3092,18.3900,38.7600,0.0000,-106.8967,0.8988
08/10/2017 00:00:00,0.3287,0.0346,16.7300,46.0700,0.0000,-102.4463,0.8988
08/10/2017 01:00:00,0.0716,0.0813,15.6300,52.3200,0.0278,-99.1514,0.8988
08/10/2017 02:00:00,0.1926,0.0931,15.2200,52.6500,0.0000,-99.2349,0.8988
08/10/2017 03:00:00,-0.1083,-0.0023,14.0200,59.2000,0.0000,-96.3982,0.8988
08/10/2017 04:00:00,-0.1416,0.2708,14.5800,51.5800,0.0000,-100.2680,0.8988
08/10/2017 05:00:00,-0.2464,-0.0426,13.3900,54.9600,0.0000,-99.0630,0.8988
08/10/2017 06:00:00,-0.0310,-0.0527,11.4100,64.1700,2.1389,-95.6945,0.8988
08/10/2017 07:00:00,-0.1047,0.0371,13.4800,60.4700,110.4444,-96.1238,0.8988
08/10/2017 08:00:00,0.3240,0.2877,17.7200,47.4800,340.0833,-100.7846,0.8988
08/10/2017 09:00:00,-0.1202,0.6360,20.9300,38.0100,580.9444,-56.5119,0.4795
08/10/2017 10:00:00,-0.3701,-0.5678,24.3100,28.4900,780.4167,-15.1317,0.1197
08/10/2017 11:00:00,1.0616,0.4704,26.3600,23.4600,923.4167,-4.8423,0.0365
08/10/2017 12:00:00,1.7059,-0.2155,26.9900,25.9000,1004.6944,-4.6814,0.0365
08/10/2017 13:00:00,1.4536,-0.5843,28.7000,24.3400,1002.6111,-4.7236,0.0365
08/10/2017 14:00:00,1.6864,0.7333,28.8300,26.1100,936.7222,-4.6055,0.0365
08/10/2017 15:00:00,2.0074,1.1730,27.7700,31.3900,802.8333,-4.3404,0.0365
08/10/2017 16:00:00,2.0817,0.8242,27.6600,34.7600,599.8889,-4.1663,0.0365
08/10/2017 17:00:00,1.6492,1.1894,26.6800,41.8700,363.1944,-28.1418,0.2648
08/10/2017 18:00:00,1.4240,0.3949,24.2500,49.4600,125.3056,-76.0910,0.7459
08/10/2017 19:00:00,0.9272,0.4562,21.8900,56.5000,3.5278,-89.4197,0.8988
08/10/2017 20:00:00,0.5294,0.4364,20.5400,61.2400,0.0000,-87.9861,0.8988
08/10/2017 21:00:00,-0.3620,0.9381,20.1100,59.1200,0.0000,-90.0880,0.8988
08/10/2017 22:00:00,0.0429,0.3949,19.1000,60.4800,0.0000,-90.5255,0.8988
08/10/2017 23:00:00,0.2964,0.2014,18.2900,63.6200,0.0000,-89.5736,0.8988
09/10/2017 00:00:00,0.1469,0.0512,17.3300,67.4500,0.0000,-88.5275,0.8988
09/10/2017 01:00:00,-0.0117,-0.2386,16.1000,73.7200,0.0000,-86.6853,0.8988
09/10/2017 02:00:00,0.0564,0.3229,15.8700,73.4200,0.1111,-87.1351,0.8988
09/10/2017 03:00:00,-0.8699,0.8226,18.6200,47.2600,0.0000,-100.2198,0.8988
09/10/2017 04:00:00,-0.5086,0.4564,18.8200,39.6600,0.0000,-105.9272,0.8988
09/10/2017 05:00:00,-0.0094,-0.0744,16.1000,50.2700,0.0000,-100.0973,0.8988
09/10/2017 06:00:00,-0.0187,-0.0055,14.5300,60.0100,3.0000,-95.5766,0.8988
09/10/2017 07:00:00,-0.2692,-0.7238,18.0600,47.2100,115.8056,-100.7128,0.8988
09/10/2017 08:00:00,-0.9606,-1.4295,22.3100,31.4300,344.5556,-111.4816,0.8988
09/10/2017 09:00:00,-0.2873,-0.7644,24.5300,29.7400,576.6111,-58.8981,0.4728
09/10/2017 10:00:00,-1.0424,0.2950,28.1800,24.2700,777.8889,-15.2285,0.1172
09/10/2017 11:00:00,-0.4952,-0.9196,30.9000,21.2100,916.9722,-4.8716,0.0365
09/10/2017 12:00:00,1.0071,1.0393,32.2100,21.0600,989.6111,-4.8365,0.0365
09/10/2017 13:00:00,1.6304,1.2969,29.4900,27.0300,998.2222,-4.5198,0.0365
09/10/2017 14:00:00,1.9689,0.6895,29.1400,27.9000,927.6111,-4.4808,0.0365
09/10/2017 15:00:00,1.8874,1.2351,29.2600,27.9500,789.2222,-4.4722,0.0365
09/10/2017 16:00:00,1.4832,1.2358,29.2300,29.0100,585.9722,-4.4085,0.0365
09/10/2017 17:00:00,1.0655,0.9295,27.9600,31.6000,349.5278,-34.1476,0.2886
09/10/2017 18:00:00,0.8928,0.4747,26.9700,32.4500,117.5556,-91.6311,0.7744
09/10/2017 19:00:00,0.4444,-0.0054,23.9700,38.0100,3.3333,-103.2051,0.8988
09/10/2017 20:00:00,0.8814,0.2983,21.9800,57.3000,0.0000,-88.6637,0.8988
09/10/2017 21:00:00,0.5169,0.2454,20.4400,60.2900,0.0000,-88.7992,0.8988
09/10/2017 22:00:00,-0.2121,-0.3779,19.3200,66.1700,0.0000,-86.5342,0.8988
09/10/2017 23:00:00,-0.2980,-0.6852,19.8100,63.4100,0.0000,-87.5981,0.8988
10/10/2017 00:00:00,-0.1694,-0.0897,18.1400,70.5800,0.0000,-85.5982,0.8988
10/10/2017 01:00:00,0.1798,0.1487,17.2000,76.0700,0.0000,-83.9122,0.8988
10/10/2017 02:00:00,-0.0286,-0.1529,16.2600,81.3300,0.0000,-82.5894,0.8988
10/10/2017 03:00:00,-0.0432,-0.1232,15.7100,82.8500,0.0000,-82.6553,0.8988
10/10/2017 04:00:00,0.0410,0.1385,15.3400,84.5600,0.0000,-82.3804,0.8988
10/10/2017 05:00:00,-0.0268,-0.1504,15.2400,84.7900,0.0000,-82.4172,0.8988
10/10/2017 06:00:00,-0.0099,-0.1051,15.0700,84.5300,2.2778,-82.7801,0.8988
10/10/2017 07:00:00,0.0874,0.0815,15.4100,84.4200,45.0278,-82.3446,0.8988
10/10/2017 08:00:00,0.5449,0.2705,18.6400,70.3600,327.0556,-84.9802,0.8988
10/10/2017 09:00:00,-0.0929,0.8281,22.1300,56.3400,564.7778,-46.2760,0.4664
10/10/2017 10:00:00,-0.1846,0.8468,25.2500,45.5100,772.1944,-11.9939,0.1148
10/10/2017 11:00:00,0.9860,0.3844,28.1700,34.5900,910.0000,-4.1471,0.0365
10/10/2017 12:00:00,0.8020,0.8814,30.5800,29.8400,1006.3889,-4.2862,0.0365
10/10/2017 13:00:00,2.0319,0.7195,29.0800,42.6000,930.6667,-3.6761,0.0365
10/10/2017 14:00:00,1.4981,0.9878,29.0500,44.2000,903.1389,-3.6002,0.0365
10/10/2017 15:00:00,1.6589,0.5486,29.7700,43.7700,764.1667,-3.5615,0.0365
10/10/2017 16:00:00,1.6058,0.6068,29.6300,43.2400,562.9722,-3.5998,0.0365
10/10/2017 17:00:00,1.4656,0.4009,29.0900,42.9100,341.8333,-30.4411,0.3037
10/10/2017 18:00:00,1.1893,0.5904,26.9800,50.0300,114.1944,-75.7374,0.7888
10/10/2017 19:00:00,0.1860,0.4581,24.2000,57.8400,3.5556,-84.4069,0.8988
10/10/2017 20:00:00,0.4044,0.3080,23.3600,58.7100,0.0000,-85.2348,0.8988
10/10/2017 21:00:00,0.2125,0.2568,21.7400,64.6900,0.0000,-83.5840,0.8988
10/10/2017 22:00:00,-0.1833,0.6033,21.2700,63.2100,0.0000,-85.4441,0.8988
10/10/2017 23:00:00,0.3936,0.2402,20.4500,64.1000,0.0000,-86.1557,0.8988
11/10/2017 00:00:00,0.2403,0.4129,19.7200,66.9900,0.0000,-85.3969,0.8988
11/10/2017 01:00:00,-0.3657,-0.0946,19.1100,68.5000,0.0000,-85.3918,0.8988
11/10/2017 02:00:00,0.5056,0.1065,18.6200,71.1900,0.0000,-84.5169,0.8988
11/10/2017 03:00:00,0.4123,-0.1583,18.9300,69.2300,0.0000,-85.2193,0.8988
11/10/2017 04:00:00,-0.1966,-0.5315,18.9400,68.1700,0.0000,-85.8536,0.8988
11/10/2017 05:00:00,0.0477,-0.5451,18.2600,70.4100,0.0556,-85.5209,0.8988
11/10/2017 06:00:00,-1.0952,-0.2030,18.8000,66.2300,1.6111,-87.2581,0.8988
11/10/2017 07:00:00,-1.0345,0.3025,20.1300,61.1300,94.5278,-88.6685,0.8988
11/10/2017 08:00:00,-1.1419,-0.0758,21.9300,57.0400,245.1111,-88.9417,0.8988
11/10/2017 09:00:00,-0.6685,-1.4015,25.3000,45.1700,599.7222,-48.2183,0.4602
11/10/2017 10:00:00,-0.9103,-1.5270,24.8400,46.6900,316.1389,-35.9502,0.3460
11/10/2017 11:00:00,-0.9570,0.2600,26.8000,43.4200,554.8611,-3.8034,0.0365
11/10/2017 12:00:00,-2.1784,0.4392,30.2800,34.2800,1009.4722,-4.0350,0.0365
11/10/2017 13:00:00,-2.1356,0.5167,31.6400,31.3800,1013.8889,-4.1222,0.0365
11/10/2017 14:00:00,-1.9607,0.2130,32.0300,30.9500,632.0556,-4.1240,0.0365
11/10/2017 15:00:00,-1.7182,0.5984,32.6200,29.5700,760.9722,-4.1777,0.0365
11/10/2017 16:00:00,1.0389,0.4800,33.2300,27.6500,576.9444,-4.2748,0.0365
11/10/2017 17:00:00,1.3523,1.1838,31.8900,31.7200,348.7500,-33.1691,0.2966
11/10/2017 18:00:00,0.8985,0.7486,30.1700,33.7500,116.2778,-87.4614,0.7841
11/10/2017 19:00:00,0.8549,0.4916,26.4600,45.5800,4.0556,-91.8713,0.8988
11/10/2017 20:00:00,0.3783,0.4622,24.5400,52.7800,0.0000,-88.1908,0.8988
11/10/2017 21:00:00,-0.2181,0.5290,24.2000,53.7500,0.0000,-87.9214,0.8988
11/10/2017 22:00:00,-0.0788,0.1469,22.5200,60.4300,0.0000,-85.3676,0.8988
11/10/2017 23:00:00,0.1752,-0.0777,22.2000,58.1500,0.0000,-87.6583,0.8988
12/10/2017 00:00:00,0.0318,-0.1862,22.1200,53.6000,0.0000,-91.3592,0.8988
12/10/2017 01:00:00,-0.4146,-0.3310,23.0500,47.2200,0.0278,-95.4542,0.8988
12/10/2017 02:00:00,-1.2726,-0.1857,23.8700,43.0200,0.0000,-98.2938,0.8988
12/10/2017 03:00:00,-0.4563,-0.6973,22.4800,47.7400,0.0000,-95.7449,0.8988
12/10/2017 04:00:00,-0.1898,-0.4746,21.5400,51.2600,0.0000,-94.0336,0.8988
12/10/2017 05:00:00,-0.0788,-0.1469,19.3100,60.2000,0.0000,-90.4352,0.8988
12/10/2017 06:00:00,-0.1611,-0.0034,17.7400,67.6100,4.4167,-87.8957,0.8988
12/10/2017 07:00:00,-1.4610,-0.0919,20.8800,54.7600,121.8333,-92.1931,0.8988
12/10/2017 08:00:00,-1.4325,-0.0475,23.2500,46.6400,347.3056,-95.7082,0.8988
12/10/2017 09:00:00,-1.0146,-0.2361,24.8600,42.4400,580.8889,-49.3090,0.4542
12/10/2017 10:00:00,-0.3243,-0.9107,27.1600,36.7700,775.1944,-12.3579,0.1103
12/10/2017 11:00:00,0.4201,-1.0346,29.3000,33.2100,910.5278,-4.1580,0.0365
12/10/2017 12:00:00,0.4361,-0.8596,31.5500,29.0400,984.7778,-4.2817,0.0365
12/10/2017 13:00:00,1.8447,-0.2004,31.4500,30.4400,965.8333,-4.1954,0.0365
