390223.183518353,6459776.75371329
390228.943171863,6459876.58770746
390234.702825373,6459976.42170163
390240.462478882,6460076.25569579
390246.222132392,6460176.08968996
390251.981785902,6460275.92368413
390257.741439411,6460375.7576783
390263.501092921,6460475.59167247
390269.260746431,6460575.42566663
390275.02039994,6460675.2596608
390279.832968145,6460775.14201896
390284.273029507,6460875.04339961
390288.71309087,6460974.94478025
390293.153152232,6461074.8461609
390297.593213594,6461174.74754155
390302.033274956,6461274.64892219
390306.473336318,6461374.55030284
390310.91339768,6461474.45168349
390322.674328531,6461573.63541778
390337.718528229,6461672.49730151
390352.762727928,6461771.35918524
390367.806927626,6461870.22106898
390382.851127325,6461969.08295271
390397.895327024,6462067.94483645
390412.939526722,6462166.80672018
390427.983726421,6462265.66860391
390458.745908802,6462358.54779005
390513.244743862,6462442.39215168
390567.743578921,6462526.23651331
390622.242413981,6462610.08087494
390672.383960197,6462695.84103297
390697.3273838,6462792.68020696
390753.572436721,6462870.42509694
390828.26309277,6462936.91799806
390907.553889193,6462992.51089104
391007.299759176,6462999.63559604
391107.045629159,6463006.76030104
391206.791499142,6463013.88500603
391299.627192707,6462994.33804926
391383.365107744,6462939.67579917
391473.118325193,6462897.73797563
391568.506787791,6462867.72062726
391663.895250389,6462837.70327889
391759.680281482,6462809.16782545
391857.311541323,6462787.53134926
391954.942801163,6462765.89487307
392052.574061004,6462744.25839688
392150.205320845,6462722.62192069
392247.836580686,6462700.9854445
392345.467840527,6462679.34896831
392443.099100368,6462657.71249213
392540.730360209,6462636.07601594
392638.36162005,6462614.43953975
392735.992879891,6462592.80306356
392833.624139732,6462571.16658737
392931.255399573,6462549.53011118
393028.886659413,6462527.89363499
393126.517919254,6462506.2571588
393224.149179095,6462484.62068261
393321.780438936,6462462.98420642
393419.301401004,6462440.86156403
393516.711121029,6462418.24859331
393614.120841053,6462395.63562259
393711.530561077,6462373.02265187
393808.940281102,6462350.40968115
393905.396161589,6462348.15257697
394063.592538237,6462280.59346871
394148.241924986,6462316.23531577
394241.801773499,6462360.78762458
394335.361622011,6462365.24285546
394433.376701405,6462445.43701133
394526.936549917,6462494.44455103
394611.585936666,6462583.54916866
394714.056246941,6462623.64624659
394794.250402809,6462699.38517158
394838.802711624,6462752.84794216
394932.362560137,6462850.86302155
395017.011946886,6462913.23625389
395088.29564099,6463078.07979651
395128.392718924,6463167.18441414
395119.482257161,6463265.19949353
395097.206102753,6463363.21457293
395025.922408649,6463474.59534496
394904.418076067,6463500.57888503
394869.706475203,6463594.3611049
394834.994874338,6463688.14332478
394800.283273474,6463781.92554466
394765.032265095,6463875.49317499
394725.835903471,6463967.4912469
394727.421939586,6464049.32012868
394678.414399889,6464191.88751689
394608.246818598,6464243.48546263
394569.050456973,6464335.48353454
394529.854095349,6464427.48160645
394497.604496823,6464521.28955121
394486.927622931,6464620.71793933
394476.250749039,6464720.14632745
394465.573875147,6464819.57471557
394454.897001255,6464919.00310369
394444.220127363,6465018.43149181
394433.543253471,6465117.85987992
394445.053088397,6465215.26976054
394473.497789114,6465311.13893703
394501.942489831,6465407.00811352
394530.387190548,6465502.87729001
394571.619064294,6465591.65517251
394637.876452515,6465666.55482876
394704.133840735,6465741.45448501
394778.64672471,6465797.17262947
394878.589962068,6465793.8037563
394978.533199426,6465790.43488313
395078.476436784,6465787.06600996
395176.006119924,6465773.27448099
395267.257052375,6465732.36889058
395358.507984827,6465691.46330017
395426.893187987,6465541.82247399
395462.535035039,6465499.49778062
395531.591113703,6465439.35216372
395576.143422519,6465392.57223946
395593.964346045,6465325.74377624
395679.98915722,6465244.21877242
395673.828044689,6465144.40874941
395667.666932158,6465044.59872641
395666.453331885,6464944.98287301
395680.41771619,6464845.9626934
395642.971885742,6464724.28760723
395667.47565559,6464615.13445063
395716.483195287,6464529.37125616
395768.832158145,6464424.67333045
395843.457275411,6464368.98294443
395919.196200397,6464304.38209665
396021.666510672,6464260.94359555
396115.226359184,6464237.55363342
396234.403785265,6464217.50509446
396324.622210617,6464215.27747902
396429.320136333,6464228.64317166
396529.017910338,6464238.65271798
396624.929385797,6464266.95446484
396720.840861257,6464295.2562117
396816.90008897,6464323.04147564
396939.444072268,6464328.8858665
397024.093459018,6464337.79632826
397126.563769293,6464371.21055987
397220.123617805,6464402.39717604
397335.959620725,6464444.72186942
397409.470930271,6464487.04656279
397496.34793246,6464540.50933337
397621.094397143,6464636.29679732
397636.687705229,6464718.71856863
397600.417836731,6464811.44907977
397576.164274228,6464908.46332978
397544.346160482,6465001.61971387
397480.059035607,6465078.21713925
397415.771910731,6465154.81456464
397351.484785856,6465231.41199002
397276.168257981,6465297.06053338
397220.123617805,6465378.0927391
397123.919611884,6465426.7538245
397047.51235319,6465491.26641254
396908.257456098,6465560.75720524
396850.339454638,6465636.49613023
396825.835684789,6465732.28359418
396805.787145822,6465830.29867357
396813.583799865,6465906.03759856
396843.307329019,6465994.96707363
396850.339454638,6466078.67779522
396898.790090474,6466170.56693215
396972.85830388,6466267.46820382
397051.381748167,6466318.70335896
397166.103943366,6466388.87324535
397261.891407319,6466440.10840048
397332.061293703,6466469.06740121
397414.483065011,6466522.53017179
397516.953375286,6466542.57871076
397668.431225258,6466551.48917252
397723.46393936,6466563.4120301
397822.894854752,6466574.06534246
397922.325770144,6466584.71865482
398022.05309405,6466591.92539422
398121.84293031,6466598.40525371
398221.632766571,6466604.88511321
398336.715857487,6466604.39503924
398416.353109495,6466606.06575082
398553.908362962,6466610.5209817
398637.44394199,6466616.64692416
398720.581947873,6466637.2844107
398820.371784134,6466643.7642702
398920.161620394,6466650.24412969
399018.665297328,6466665.27485478
399115.945918797,6466688.43690751
399204.928975525,6466697.39798389
399325.220209326,6466716.33271514
399414.881730817,6466741.39338884
399497.860405985,6466798.19758258
399598.10310082,6466871.15198827
399656.02110228,6466943.5494901
399697.231987934,6467034.88172317
399696.704438904,6467137.10533234
399709.329866871,6467236.30512351
399725.392473126,6467334.98321329
399742.771006517,6467433.46156917
399757.689217233,6467532.29862639
399769.151628032,6467631.63951998
399805.271336816,6467720.43037507
399839.799376148,6467831.81114711
399881.844145377,6467899.18496389
399961.20441767,6467901.98103349
400102.657998159,6467855.20110924
400167.258845941,6467828.46972395
400259.704886733,6467781.68979969
400330.988580837,6467734.90987543
400433.458891113,6467675.87806625
400500.287354336,6467641.35002692
400612.781934094,6467601.25294899
400712.690646742,6467614.3300569
400806.353924137,6467630.55055082
400887.227532567,6467689.36772059
400968.101140997,6467748.18489036
401013.390357485,6467836.07172488
401054.890875477,6467927.05362971
401097.05668257,6468017.70513453
401144.466664873,6468105.75224453
401192.591829896,6468193.3864254
401245.141117969,6468278.46622513
401305.283511272,6468357.2654683
401378.998925292,6468424.83793115
401452.714339312,6468492.41039401
401526.592919402,6468559.80390942
401600.664822876,6468626.98540326
401674.736726351,6468694.16689711
401745.879775486,6468764.42359883
401816.590453605,6468835.13427695
401868.944675321,6468915.52724081
401887.373528826,6469013.8144595
401879.653498805,6469113.13618463
401869.047000666,6469212.57210468
401858.440502527,6469312.00802474
401866.127558678,6469410.26735199
401907.026505181,6469501.40891996
401932.644082749,6469582.71688355
401964.871762964,6469691.71935682
401938.517101798,6469788.14130064
401912.04540362,6469884.57391544
401891.433197095,6469981.46004745
401835.742811076,6470070.56466508
401773.88278664,6470149.83858608
401716.565384995,6470247.66009262
401659.761191255,6470311.14713268
401568.584343283,6470368.11383298
401487.120994596,6470440.34882825
